eeg;
eeh;
eehgzej;
eek;jelek
ef;
efef;free fire
efefkeren;free fire keren
effect;efek
efotbal;football
ega;tidak
egio;
egk;tidak
egngak;tidak
egy;
eh;
eh;
ehe;
eheejehekwjejejejjejejejejehehejejejejejewj;
eheh;
ehem;
ehh;
ehixevidvrurgr;
ehr;
ehshjejehejejrhehjejeheuejrhejejjejehrhejnr;
ehtapi;tapi
ehuye;
ei;
eie;
ejtsi;
ekie;
eko;
eks;
ekspetasi;ekspektasi
ektif;aktif
el;
elah;
elek;jelek
elimination;eliminasi
elite;elit
else;else
elu;anda
em;
ema;
emailnomer;email nomor
emailnomor;email nomor
emak;ibu
emang;memang
embel;fitur
emg;memang
emng;memang
emot;emoticon
emote;emoticon
emotenya;emoticonnya
emotnya;emoticonnya
empor;senjata
en;
enakeun;enakkan
enda;tidak
endal;tidak
ender;rendering
endingnya;akhirnya
enemies;musuh
enemy;musuh
enga;tidak
engak;tidak
engga;tidak
enggan;tidak
enggk;tidak
englag;lag
english;inggris
enjoy;santai
enk;enak
enmy;musuh
enough;enough
enta;entah
entar;nanti
ente;kamu
enteh;anda
enten;peduli
entengan;ringankan
entr;nanti
entuds;jelek
eoi;
eoyr;
ep;
epauge;cukup
epek;efek
epep;free fire
epepe;free fire
epic;epik
erangel;erangel
erangle;erangel
erengal;erangel
erengel;erangel
erenggel;erangel
erengle;erangel
eror;error
erornyaterimakasih;errornya terima kasih
erorr;error
erorran;error
erro;error
errorharus;error harus
errorr;error
erros;error
erugiin;merugikan
es;
es;
escape;escape
esia;asia
eskepal;es kepal
esp;
especially;especially
estabil;stabil
estementodo;
etanny;
etik;sedikit
eud;
eueheheje;hahaha
even;event
evennya;acaranya
eventnya;acaranya
events;events
eventskin;event skin
ever;ever
every;every
everybadih;everybody
everyday;everyday
everyone;everyone
everything;everything
everytime;everytime
everywhere;everywhere
evosxzabuza;
example;contoh
exceeds;exceeds
excellent;excellent
excuse;excuse
exit;exit
exited;exited
experience;pengalaman
experienced;pengalaman
extream;ekstrim
extrem;ekstrim
extreme;ekstrim
extrim;ekstrim
extrime;ekstrim
eya;
ez;mudah
fabjiitubague;pubg itu bagus
fac;
facebok;facebook
faceka;
faham;paham
fail;fail
failed;failed
failplease;failplease
fair;fair
fali;fali
fall;fall
fallynx;
fans;fans
fantasi;fantasi
fantasy;fantasi
fantatsty;fantasi
fari;
fashionable;fashionable
fast;cepat
fatal;fatal
fatamorgana;fatamorgana
favorit;favorit
favorite;favorit
fayer;player
fb;facebook
fbdvvdvdvvdvdvdvdvvdvvdvdvbdbbdbsksijsbdbdbhdjejjdhdbdbbsbsbbsbshwjjsbsb;
fbku;facebook aku
fbmuncul;facebook muncul
fbxmrjiedje;facebooknya
fc;
fcde;
fd;
fddfsjsjsjsjdhxhcgdbdnxjxjhsgsgsdkndgsgshshdhdbshsjsjjsgffsishsyusuzu;
feature;fitur
fedex;
feed;feed
feel;feel
feels;feels
fell;fell
fellow;fellow
femain;pemain
fere;fire free
feri;fire
fersi;versi
feveloper;developer
ff;free fire
ffml;free fire mobile legend
ffull;penuh
fhoto;foto
fhufufuruyfysijdinfigjgijiigigjgijgjgjdkgkgkgkjgjgjgjgjgjgjjgjghhjgjjgj;
fi;
fifa;viva
fight;fight
fikir;pikir
fiks;fixed
fiktur;fitur
fila;vila
find;find
findah;pindah
fine;fine
finish;finish
fir;
firee;fire
fireebih;fire lebih
first;first
firstnya;firstnya
fisik;fisik
fitur;fitur
fiturfitur;fitur fitur
fitursistem;fitur sistem
fitut;fitur
five;lima
fiwi;wifi
fix;fixed
fixed;fixed
fixlah;fixed
fixx;fixed
fj;
fjfifjifjgufjfujifjf;
fjfjfjgjggjfjfjjf;
fl;
flag;flag
flagship;flagship
flame;flame
flare;flare
flash;flash
fldxu;
fli;
flush;flush
fokusin;fokuskan
fokuss;fokus
follow;follow
footstep;foot step
force;force
forceclose;force close
forceclosed;force closed
forced;forced
forclose;force close
fore;fore
forms;forms
fortinaiti;fornite
found;found
fpsna;fpsnya
fram;frame 
framdrop;frame drop
frame;frame
framebugcheater;frame bug cheat
framedan;frame dan
framedrop;frame drop
framedropnya;frame dropnya
framenya;framenya
framerate;frame rate
framex;framenya
frane;frame
frangmet;fragmen
fre;free
freas;freeze
freefayer;free fire
freefire;free fire
freem;frame
freeze;freeze
freezing;freeze
freezz;freeze
frem;frame
freme;frame
fremm;frame
frend;teman
fresh;fresh
frez;freeze
freze;freeze
frgmen;fragmen
frhe;free
friend;teman
friendly;friendly
friendlyfire;friendly fire
friends;teman
frime;frame
frofil;profil
front;front
fruit;fruit
fu;
fubg;pubg
fucek;fuck
fufhfutigigiwfhufuigighigjugjgighugjjggvghhggvvg;
fufjih;pubg
ful;penuh
full;penuh
fullsize;ukuran penuh
fun;senang
furak;
furious;furious
furri;fury
fuul;penuh
fyjtjyftjfycuvmjvmfumctumucmthcgmhcnuctgcumukvymvjgmcjtcu;
ga;tidak
gaa;tidak
gaada;tidak ada
gaadalangkah;tidak ada langkah
gabermutu;tidak bermutu
gabisa;tidak bisa
gabisaemang;tidak bisa memang
gabsa;tidak bisa
gabut;bosan
gabutan;kebosanan
gaca;gacha
gacaan;gacha
gacanya;gachanya
gachany;gachanya
gacukup;tidak cukup
gada;tidak ada
gadahilang;tidak ada hilang
gadept;tidak dapat
gadiurusin;tidak di uruskan
gaem;game
gaemnya;gamenya
gaemya;gamenya
gaenak;tidak enak
gaenakbbgt;tidak enak banget
gaes;bro
gah;tidak
gahar;bagus
gaia;gaya
gais;bro
gaje;tidak jelas
gajelas;tidak jelas
gak;tidak
gake;pakainya
gakeliatan;tidak kelihatan
gakeluar;tidak keluar
gakk;tidak
gakuat;tidak kuat
gal;tidak
galaxy;galaksi
gam;game
gama;game
gamasuk;tidak masuk
gambarx;gambarnya
gameapa;game apa
gamee;game
gameharam;game haram
gameini;game ini
gamemu;game kamu
gamemya;gamenya
gamen;game
gameny;gamenya
gamenyaa;gamenya
gamenyamkasih;gamenya terima kasih
gamenyasih;gamenya saja
gameplynya;gameplaynya
gamepubg;game pubg
gamer;game
gamers;game
gamerusak;game rusak
games;game
gamesdan;game dan
gamesnya;gamenya
gamex;gamenya
gameya;gamenya
gameyasaya;gamenya saya
gaming;gaming
gamingnya;gamingnya
gamm;game
gamnenya;gamenya
gampang;mudah
gampelay;gameplay
gamplay;gameplay
gamplaynya;gameplay
gams;game
gan;bro
ganas;seram
gane;game
gangguin;ganggukan
ganguan;gangguan
gantiin;gantikan
gapapa;tidak apa apa
gapeduli;tidak peduli
gapenting;tidak penting
gaperlu;tidak perlu
gapernah;tidak pernah
gaq;tidak
gara;gara
garafik;grafis
garagara;gara gara
garapik;grafis
gaser;tidak seru
gasgas;gas
gasuka;tidak suka
gat;
gatau;tidak tahu
gatcha;gacha
gatel;gatal
gatertarik;tidak tertarik
gatvha;gacha
gausah;tidak perlu
gave;gave
gay;
gays;bro
gb;giga byte
gban;giga byte
gbgb;giga byte
gbisa;tidak bisa
gblk;bodoh
gbnya;giga byte
gbsa;tidak bisa
gbut;bosan
gc;gerak cepat
gda;tidak ada
ge;
geam;game
gebab;bug
gebang;bug
gedang;
gede;besar
gedegede;besar
gedek;besar
geem;game
geframe;frame
gegara;gara
gege;good game
geh;
geim;game
gelaciar;glacier
gelak;lag
gelek;bug
gelem;game
gelo;gila
gelobal;global
gelut;berantem
gem;game
gemanya;game
gemapaan;game apaan
gemaplay;gameplay
gembburik;game grafis buruk
geme;game
gemem;game
gemen;game
gemenya;game
gemer;game
gemes;game
gemeyang;game yang
gemharam;game haram
geming;gaming
gemini;game ini
geminiharam;game ini haram
gemko;game
gemnya;game
gemnyajelek;game jelek
gemplay;gameplay
gempley;gameplay
gempubg;game pubg
gems;game
gemsnya;game
gemx;gamenya
gemya;gamenya
gendong;gendong
genteng;atap
genya;gamenya
gerafik;grafis
gerafiknya;grafisnya
gerafix;grafisnya
gerakan;gerakkan
gerakin;gerakkan
gerakspectate;gerak spectate
geram;seram
geranat;granat
gerangan;
gerapick;grafis
gerapik;grafis
gerapiknya;grafisnya
geratis;grafis
geratisan;gratiskan
gereget;bergairah
gerfik;grafis
gerti;mengerti
ges;
get;get
gete;
getol;betul
getting;getting
geus;sudah
geyah;gamenya
gft;gfx
gg;good game
ggak;tidak
ggg;
ggk;tidak
ggughhsisiwjej;
ggun;gun
gh;
ghfhjfjfjfjfjjhgytyg;
ghgh;
ghghhghghyhyhghy;
ghillie;ghillie suit
ghost;hantu
gi;
giaman;bagaimana
gif;gift
gift;gift
giga;giga byte
gih;
gilain;gilakan
gilak;gila
gillie;ghillie suit
gim;game
gimana;bagaimana
gimanasih;bagaimana
gimang;gaming
gime;game
gimenya;gamenya
gimn;bagaimana
gimna;bagaimana
gims;game
gini;begini
giro;giroskop
giroskop;giroskop
gitu;begitu
gituh;begitu
gitulah;begitulah
gitulo;begitulah
gituu;begitu
gituuntk;begitu untuk
gituusaya;begitu saya
give;give
gj;tidak jelas
gjdi;tidak jelas di
gjelas;tidak jelas
gjf;
gjjgjgjgjgjgjfjd;
gk;tidak
gkfoom;tidak performa
gkjls;tidak jelas
glaciar;glacier
glasieer;glacier
glasier;glacier
glesier;glacier
glide;glide
glider;glider
glitch;glitch
glow;glow
glowal;glowal
glowing;glowing
gm;game
gmabar;tidak main bareng
gmaenya;gamenya
gmana;bagaimana
gmasih;gmasih
gme;game
gmenya;game
gmeplay;gameplay
gmn;bagaimana
gmna;bagaimana
gni;begini
gnmo;game
gnti;ganti
go;go
goblog;bodoh
goblok;bodoh
gocek;menghindari
god;god
goddamn;god damn
godzilla;godzilla
goge;google
gogel;google
goglee;google
going;going
gokil;gila
gokill;gila
gone;gone
gonta;ganti
gontaganti;ganti
good;bagus
goodgame;permainan bagus
goodjob;kerja bagus
goodu;good
goog;google
goole;google
got;got
gotak;jelek
gozaimashu;
gpp;tidak apa apa
gpx;
gqk;tidak
gra;gara
grafi;grafis
grafics;grafis
grafig;grafis
grafik;grafis
grafikny;grafisnya
grafiknyaa;grafisnya
grafikx;grafisnya
grafis;grafis
grafistidak;grafis tidak
grafitasnya;grafisnya
grafix;grafisnya
grafnya;grafisnya
granade;granat
granted;granted
graph;grafis
graphic;grafis
graphicnya;grafisnya
graphics;grafis
grapick;grafis
grapik;grafis
gras;grass
grasiar;glacier
grass;grass
gratik;grafis
gratisan;gratiskan
gratiss;gratis
gread;gread
great;great
greetings;greetings
greg;greg
greget;greget
grenade;granat
grgr;gara gara
ground;ground
growing;growing
growingpack;growing pack
grphic;grafis
grrak;gerak
gsertrus;geser terus
gshakfsfsgsjdhsvskhsvsvcishsvsjshsgdjshsgsishdvdbdjsgsvsjdhdhsgbbsjsksksjsvsvdhdksccdbfgdgsjsjshshz;
gsk;tidak
gsme;game
gsoalnya;tidak soalnya
gtu;begitu
gtuu;begitu
gtw;tidak tahu
gu;aku
gua;aku
guanakn;gunakan
guarantied;guarantied
guard;guard
guardian;guardian
gucop;kerja bagus
gud;
gue;aku
guee;aku
gueedee;besar
guess;guess
guest;guest
gugg;
gulung;gulung
gulunggulung;gulung gulung
gunain;gunakan
gundu;
guns;guns
gunyah;tunggunya
gurning;
gus;
gusy;game
guuye;
guweh;aku
guys;bro
guyss;bro
gw;aku
gwa;aku
gwe;aku
gwehj;aku
gwj;aku
gwminimal;aku minimal
gx;tidak
gyjytfyfnfyntgxiixjdjdjdjdjdjdjdjdjdjcjjdjdjddjdjcjcjfjtftuujtufmfufmdymtdtmyydjydjtndyrynrxhtrxjd;
gyreo;giroskop
gyro;giroskop
gyronya;giroskopnya
gyroscoop;giroskop
gyroscop;giroskop
gyroscope;giroskop
gyroskop;giroskop
gyrosscop;giroskop
ha;
haah;
haahaha;hahaha
habe;handphone
habi;habis
habisin;habiskan
habur;habis
haburkan;habiskan
hack;hack
hacked;hacked
hacker;hack
hade;aduh
hadee;aduh
hadeh;aduh
hadehh;aduh
hadeuh;aduh
hadi;hadiah
hadia;hadiah
hadu;aduh
haduh;aduh
hah;
haha;hahaha
hahaa;hahaha
hahah;hahaha
hahaha;hahaha
hahahaahahha;hahaha
hahahah;hahaha
hahahaha;hahaha
hahahahaa;hahaha
hahahahaha;hahaha
hahahahahah;hahaha
hahahahahaha;hahaha
hahahahahahahah;hahaha
hahahahahahahahahahahaha;hahaha
hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaahahaha;hahaha
hahahahahh;hahaha
hahahahahhahahahahahahahahahahahahahahahahahahahahahahah;hahaha
hahahahhahah;hahaha
hahahhah;hahaha
hahahhahahah;hahaha
hakki;hoki
halalga;halal tidak
hallo;halo
halo;halo
haloo;halo
halram;hal ram
halusi;haluskan
ham;hak asasi manusia
hambhr;boros
han;
hancur;hancur
hand;hand
handled;handled
handphon;handphone
handphoneku;handphoneku
hang;rusak
hangus;hangus
hansnomercy;
hany;hanya
hapaus;hapus
hape;handphone
hapeku;handphoneku
hapiybaydi;everybody
happened;happened
happy;senang
hapu;hapus
hapus;hapus
hapusin;hapuskan
har;harga
hara;haram
harah;haram
haram;haram
haramm;haram
haramz;haram
haramzz;haram
hard;hard
hardware;hardware
harm;haram
harom;haram
harurusmenungagulama;harus menunggu lama
hate;benci
hatikamu;hati kamu
havefun;have fun
havefunhavefun;have fun
hay;hai
haya;hanya
hayang;ingin
haye;
hayo;ayo
hayoo;ayo
hazu;
hbd;happy birthday
hbis;habis
hbs;habis
hd;high definition
hdhehehehshdgsusysgdudysggsgddghdssc;
hdin;high definition
hdr;high dynamic range
hdsmooth;high definition smooth
hdysususgsysisusudysususuuehehsgsg;
healingan;healing
healnya;healing
heanpone;headphone
hearts;hearts
heavier;heavier
hedeh;aduh
hedsot;headshot
hedu;aduh
hees;
hehe;hahaha
hehehaha;hahaha
hehehe;hahaha
heheheheh;hahaha
hehehehehehehhehehehehhehehehehhehehehhehehehehhehehehehehehhehehehehehehhehehehehhehehehehehehhehehehehehehehehehehhehehehhehehehhehehehehehhehehehehhehehehehhehehehehehehhehehehehehhehehehehhehehehehhehehehehehhehehehehehhehehehhehehehhehehehehhehehehehehehhehehehhehehehhehehehehehhehehehehehhehehehehhehehehehehehehehehehehehehehhehe;hahaha
hehejejej;hahaha
heheu;hahaha
hehh;
heidi;
hej;
hejjebe;
hek;hack
hekiya;
heleh;aduh
heli;helikopter
hello;halo
helm;helm
helmrompi;helm rompi
helo;halo
help;tolong
hem;hemat
heng;rusak
hengpon;handphone
henpon;handphone
henrique;
henteu;tidak
hepen;have fun
hepfan;have fun
hesot;headshot
het;
hewjw;
hey;hey
heyy;hey
hgmcyfmmfychfmcutmctuc;
hh;
hhe;
hhehehhdhdhdhdxnxnxnnxnxnxnxcnndncbcndndndndnsklslshdhbdbdbnxmxmxmxbxbdnndndmxmxmxnxbxbbd;
hhh;
hhn;
hhp;
hi;hai
hiadminpubg;hai admin pubg
hidupin;hidupkan
high;high
higher;higher
highest;highest
hight;hight
hihi;hahaha
hii;hai
hiiinhh;
hijaudan;hijau dan
hilanga;hilangkan
hilangin;hilangkan
hinggal;hingga
hipubgm;hai pubg mobile
hisa;bisa
history;history
hit;hit
hiuah;
hko;
hla;
hlem;helm
hlo;
hm;
hmm;
hnya;hanya
ho;
hobi;hobi
hoby;hobi
hokiannya;hokinya
hokiyang;hoki yang
hokki;hoki
hoky;hoki
hold;tahan
holographic;holographic
honorer;honorer
hope;hope
hopefully;hopefully
hoping;hoping
hore;hore
horror;horror
hot;hot
hotdog;hotdog
hotspot;hotspot
hp;handphone
hpe;handphone
hpjaringan;handphone sinyal
hpku;handphoneku
hpny;handphonenya
hpnya;handphonenya
hpq;hapus
hpus;hapus
hrp;harap
hrs;harus
hrus;harus
hshejsjdhsrrhsthsttargaatsttdjdyjdtdhffsr;
hsii;hasil
hu;
hua;
hud;
huf;
hufft;
huftt;
huh;
huhahahh;hahaha
huhh;
huhu;hahaha
huhuhuhuhuhu;hahaha
hujat;hujat
hy;hai
hyah;
hyper;hyper
hz;
hzgame;game
iag;
iah;
iayarnya;layarnya
ice;es
icon;ikon
id;
ida;
idak;tidak
idiot;bodoh
idk;tidak
idolah;idola
idupin;hidupkan
ifjfihifufifjdugguvuvjgiguhugjfjfiiufjfbfjxiudjfjfufjfgjfif;
ig;instagram
igin;instagram
ih;
iha;
ihh;
ii;
ij;
ijin;izin
ijo;hijau
iki;
ikm;
ila;
ilang;hilang
ilangin;hilangkan
ilangpas;hilang saat
iloveyouu;aku cinta kamu
ilyas;
im;
imagination;imagination
immediately;immediately
impikan;mimpikan
impresient;impresient
improve;improve
improvement;improvement
incer;incar
incidents;incidents
include;include
increase;increase
indaoadhsusywydusustxtdisjdtsushsgshwosjshshdhshsbscfdydjsnsb;
indo;indonesia
indok;indonesia
indonesian;indonesia
inexperienced;inexperienced
inf;
infesimble;infesimble
infinit;infinit
infinite;infinite
infinity;infinity
influencer;influencer
info;informasi
ingame;in game
inget;ingat
ingetsekali;ingat sekali
ingi;ingin
ingpo;informasi
iniap;ini apa
inibagustapi;ini bagus tapi
inih;ini
inii;ini
inipadahal;ini padahal
iniperbaikilah;ini perbaikilah
inisalam;ini salam
inisaran;ini saran
iniseru;ini seru
inisia;initiate
inisiatif;inisiatif
initeman;ini teman
initerima;ini terima
initrimakasi;ini terima kasih
iniu;
inj;
inpo;informasi
ins;
instak;install
instal;install
installtp;install tapi
instant;instant
instead;instead
instel;install
instructions;instruksi
int;
intal;install
inten;baik
intended;intended
interference;interference
intrnal;internal
intuk;untuk
inventori;inventaris
inventory;inventaris
inverno;inferno
inverno;inverno
invertaris;inventaris
invested;invested
invinite;invinite
invit;invite
ip;iphone
ipent;event
iphon;iphone
ipon;iphone
ipong;iphone
iq;
iredescence;iredescence
ironmen;ironman
irulmanyarsambongan;
isd;
iseng;bercanda
isinnya;isinya
isis;
isisatu;isi satu
isjdlhzissjdhevkxhek;
issue;isu
istbes;terbaik
istimewah;istimewa
itemskin;item skin
itorisasi;otorisasi
itudan;itu dan
ituh;itu
ituitu;itu
ituituitu;itu
itung;hitung
ituu;itu
iv;
iven;event
ivent;event
ivinite;invite
iya;
iyah;
iyar;
iyasih;
iyeu;
iyh;
ize;
izinkan;izin
ja;
jadiin;jadikan
jadijadi;jadi
jadis;jadi
jadiya;jadi ya
jadul;jadul
jadulrata;jadul rata
jafi;jadi
jagan;jangan
jagn;jangan
jago;hebat
jagoanebapak;hebatnya ayah
jagonya;hebatnya
jajal;coba
jalanin;jalankan
jalanyah;jalannya
jalek;jelek
jaman;zaman
jamer;
jams;
jan;
jancker;anjing
janco;anjing
jangang;jangan
jangann;jangan
janggan;jangan
jangkiirk;jangkrik
jangn;jangan
jar;
jarigan;sinyal
jaringa;sinyal
jaringamu;sinyalmu
jaringan;sinyal
jaringanku;sinyalku
jaringanny;sinyalnya
jaringanping;kekuatan sinyal
jaringansinyal;sinyal
jaringanya;sinyalnya
jaringgan;sinyal
jaringn;sinyal
jati;jati
jatingan;sinyal
jatoh;jatuh
jawabanya;jawabannya
jawabdikarenakan;jawab dikarenakan
jbagus;bagus
jch;
jd;jadi
jdi;jadi
jdinya;jadinya
jdnya;jadinya
je;
jebol;tembus
jebw;
jegevv;
jehj;
jejejejeid;
jejejejejejejejej;
jejek;jelek
jekel;kesal
jelasin;jelaskan
jelasmohon;jelas mohon
jelass;jelas
jelasspektator;jelas spectator
jeleg;jelek
jeleh;jelek
jelekbangek;jelek banget
jelekbanget;jelek banget
jelekqa;jelek tidak
jeleq;jelek
jeli;teliti
jellek;jelek
jelly;render
jembo;jelek
jembot;jelek
jembut;jelek
jempol;jempol
jendelahit;jendela hit
jengkel;kesal
jer;
jerinang;jerinang
jerinang;sinyal
jesus;
jg;juga
jga;juga
jgjkgjgigjfifjfjgf;
jgn;jangan
jh;
jhj;
jhsk;
jhyfugud;
jidirutititutti;
jilong;
jin;
jink;anjing
jip;jeep
jir;
jjaringan;sinyal
jji;
jjuga;juga
jk;
jlan;jalan
jlas;jelas
jlek;jelek
jlekkl;jelek
jlk;jelek
jls;jelas
jmboot;jelek
jncuk;anjing
jng;jangan
jngan;jangan
jngkontd;jelek
jngn;jangan
jnjeikemwnsijsosojd;
jo;
job;kerja
joewita;
joiin;join
jos;ok
joss;ok
joystik;joystik
joz;ok
jozz;ok
jringan;sinyal
jringn;sinyal
jsbzn;
jt;juta
jtaan;jutaan
juah;
judge;judge
jug;juga
jugaa;juga
jugak;juga
jugasoalnya;juga soalnya
jugatrm;juga terima
juh;
july;juli
jump;lompat
jumping;lompat
jumpshoot;jump shot
jw;
jwabdan;jawab dan
jydm;
ka;
kab;
kacany;kacanya
kadag;kadang
kadahall;padahal
kadalem;ke dalam
kadangkadang;kadang kadang
kadi;kasih
kaga;tidak
kagabakalan;tidak akan
kagak;tidak
kah;
kainya;kakinya
kak;kakak
kaka;kakak
kakean;ke banyakkan
kakk;kakak
kalaboradi;kolaborasi
kalahnaya;kalahnya
kalanga;kalangan
kalangankarna;kalangan karena
kalaumenurut;kalau menurut
kalbar;kalimantan barat
kalianbjagan;kalian jangan
kaliang;kalian
kalikali;kali
kalilawar;kalilawar
kalimatan;kalimantan
kalispti;kali seperti
kalitapi;kali tapi
kaliyan;kalian
kalo;kalau
kalok;kalau
kalow;kalau
kalu;kalau
kamerara;kamera
kamin;makin
kanan;kanan
kanankiri;kanan kiri
kanca;
kancah;
kangen;rindu
kangsing;kasih
kanjut;jelek
kann;
kantal;jelek
kaota;kouta
kapampun;kapanpun
kapang;kapan
kapasitasx;kapasitasnya
kapok;kapok
kapsitas;kapasitas
karak;karakter
karaktetnya;karakternya
karan;karena
karana;karena
karane;karena
karen;karena
karenan;karena
karna;karena
karnah;karena
karnakan;karenakan
karo;dengan
karuan;kasihan
karwna;karena
kas;
kasen;
kasi;kasih
kasiakn;kasihan
kasian;kasihan
kasiang;kasihan
kasiankk;kasihan
kasihan;kasihan
kasihanila;kasihan
kasihbintang;kasih bintang
kasihn;kasihan
kasik;klasik
kasu;kasur
kat;
katain;katakan
katak;
katakata;kata kata
katena;karena
katong;kantong
kauta;kouta
kawankawan;kawan kawan
kayadiyem;seperti di game
kayagini;seperti ini
kayak;seperti
kayakkya;sepertinya
kayk;seperti
kbanyakan;ke banyakkan
kbkak;
kbnyakan;ke banyakkan
kbs;
kcewa;kecewa
kd;kill or death rasio
kda;
kdang;kadang
kdg;kadang
kdjtitiyyiy;
kdnya;kill or death rasionya
keandala;kendala
kebacut;banyak bicara
kebaliin;kebalkan
kebanggan;ke banggaan
kebanned;ke banned
kebanyakan;ke banyakkan
kebanyanakan;ke banyakkan
kebayakan;ke banyakkan
kebnyakan;ke banyakkan
kebnyakn;ke banyakkan
keburu;ke buru
kecawa;kecewa
kecawakan;kecewakan
kece;keren
kecewah;kecewa
kecewaskin;kecewa skin
keceww;kecewa
kecilin;kecilkan
keciln;kecilkan
kecip;kecil
kecuaali;kecuali
kedap;tahan
kedenger;terdengar
kedengeran;terdengarnya
kedengerannya;terdengarnya
kedepanin;ke depankan
kedepannyagane;ke depannya game
kedepanya;ke depannya
keder;bingung
kedetek;ke deteksi
kedowload;ke download
kedownload;ke download
keep;keep
kef;
kegabutan;kebosanan
kegame;ke game
keil;
kejang;rusak
kejayan;kejayaannya
kejewa;kecewa
kejtithyithtoyyj;
kek;seperti
kekananpemain;ke kanan pemain
kekiri;ke kiri
keknya;sepertinya
kelaka;kecelakaan
kelar;selesai
kelasik;klasik
kelaz;kelas
kelazz;kelas
keliatan;kelihatan
keliattulisan;kelihatan tulisan
kelitaan;kelihatan
kelitan;kelihatan
keliwat;kelewatan
kelly;kelly
kelobby;ke lobi
kelonin;clone
keluarfreze;keluar freeze
keluarin;keluarkan
keluhansaya;keluhan saya
kelur;keluar
kem;
kemanamana;kemana mana
kemaren;kemarin
kemaribplis;kemarin tolong
kembaliin;kembalikan
kembalikaan;kembalikan
kembalikanlivikygdulu;kembalikan livik yang dulu
kembalikkan;kembalikan
kembalisaya;kembali saya
kembangin;kembangkan
kemenagan;kemenangan
kempis;patah
kemren;
kemtang;kentang
ken;
kenak;kena
kenangankenangan;kenangan
kenap;kenapa
kenapaa;kenapa
kenapah;kenapa
kenapakenapa;kenapa
kenapan;kenapa
kenatang;kentang
kencang;cepat
kenceng;cepat
kencok;knock
kendalabug;kendala bug
kendaraanada;kendaraan ada
kendaraanya;kendaraannya
keneh;saja
keneksi;koneksi
kenggunakan;menggunakan
kenock;knock
kenockin;knock
kenok;knock
kenpa;kenapa
kenph;kenapa
kenta;kentang
kentaang;kentang
kentan;kentang
kentangg;kentang
kentangh;kentang
kentanghp;kentang handphone
kentank;kentang
kentara;tentara
kentung;kentang
kenyaman;kenyamanan
kepake;ke pakai
kepermainanini;ke permainan ini
kepertepuran;ke pertempuran
kepigin;ingin
kepleset;ke pleset
kepok;bertanya
kepos;ke pos
ker;
keraas;keras
kerafton;krafton
kerah;keren
keran;keren
kerana;karena
kere;keren
kereenn;keren
kerena;karena
kereng;keren
kerenn;keren
kerensih;keren
kerenz;keren
kerjasama;kerja sama
kerjasamanya;kerja samanya
kerna;karena
kerre;keren
kerta;keren
kerusakan;kerusakkan
kesadran;kesadaran
kesalaha;kesalahan
kesalahanyangsayabenci;kesalahan yang saya benci
kesalahn;kesalahan
kesalahpahaman;ke salah paham
kesan;kesan
kesanaa;ke sana
kesel;kesal
keselnya;kesalnya
keselsi;kesal
kesian;kasihan
kesini;ke sini
keslaahan;kesalahan
kespon;tanggapan
kesuwen;kesuwen
ketamu;ketemu
ketanem;ke tanam
keteika;ketika
keteken;ke tekan
ketempat;ke tempat
keterbatasann;keterbatasan
ketersgan;keterangan
kethank;kentang
ketidaak;ke tidak
ketidaknyamanan;ke tidak nyamannya
ketidakstabilan;ke tidak stabilnya
ketikan;ketika
ketimbang;ke timbang
keupdate;ke update
key;key
keyagan;
kezel;kesal
kg;tidak
kga;tidak
kgak;tidak
kgk;tidak
kh;
kha;
khusunya;khususnya
ki;
kian;
kil;
kill;kill
killed;killed
kin;
king;raja
kingdom;kerajaan
kirain;kira
kirakira;kira kira
kirangi;kurangi
kirikanan;kiri kanan
kit;kit
kitet;kita
kiyeu;begini
kk;kakak
kkwkwkwkkwkwkwkwkwkwkkwkwkwkwkkwkwwkwkkwkwkwkwkwkwkwkkwwkwkkwkkwwkwkwkkwkwkwkwkwkwkwkwkkwkwkkwwkkwkkwkwkwkkwwkkwkwkkwkwkwkkwkwkwkwkkwkwkwkkwkwkkwkwkkwwkwkwkkwkwkwkkwkwkwkkwwkkwkwkw;hahaha
kl;kalau
kla;kalau
klahnya;kalahnya
klaisier;glasier
klasik;klasik
klau;kalau
kli;kali
kliatan;kelihatan
klien;klan
klo;kalau
klobisasoal;kalau bisa soal
klok;kalau
klow;kalau
klr;keluar
kls;kelas
klu;kalau
kluar;keluar
kluaran;keluarkan
kluhan;keluhan
klw;kalau
klwgini;kalau begini
km;kamu
kmai;kami
kmaren;kemarin
kmbali;kembali
kmbli;kembali
kmi;kami
kmpret;sialan
kmrin;kemarin
kn;
kna;kena
knak;kena
knapa;kenapa
knapaya;kenapa ya
knokk;knock
knoq;knock
know;know
knp;kenapa
knpa;kenapa
knt;
kntang;kentang
kntg;kentang
kntl;jelek
kntng;kentang
knyataan;kenyataan
ko;
koar;
koborasi;kolaborasi
kocak;kocak
koclokkj;kocak
kolaborasi;kolaborasi
kolap;kolaborasi
koleb;kolaborasi
kolep;kolaborasi
kolo;kalau
kologin;kalau login
komar;
kombat;kombat
komen;komentar
koment;komentar
komin;komentar
komin;
kompatibel;kompatibel
kompatibelin;kompatibelkan
kompetisi;kompetisi
kompetitif;kompetitif
kompetitiv;kompetitif
komplain;mengeluh
komplan;mengeluh
komplein;mengeluh
komplen;mengeluh
komplin;mengeluh
